ZDAY,CENTERLON,CENTERLAT,TOTAL_COUNT
20110202,-86,30.9,1
20110202,-83.7,31.9,6
20110202,-86.7,32.2,3
20110202,-80.4,33.2,2
20110202,-85.7,28.1,1
20110202,-81.6,32.9,4
20110202,-73.4,42.4,1
20110202,-87.7,29.4,4
20110202,-86.7,27,4
20110202,-70.8,42.3,1
20110202,-84.5,40.3,1
20110202,-85.2,28.1,17
20110202,-85,35.6,1
20110202,-81.7,32.8,4
20110202,-85,29.3,1
20110202,-83.9,33.7,1
20110202,-80.4,39.9,2
20110202,-78.8,31.7,1
20110202,-82.7,31.5,1
20110202,-86.5,36.5,1
20110202,-83.7,30.9,2
20110202,-74.2,40.3,1
20110202,-82.6,39.7,1
20110202,-87.1,36.1,1
20110202,-86.7,31.7,7
20110202,-80.5,31.9,1
20110202,-81.3,31.7,2
20110202,-83.9,39.6,1
20110202,-80.7,40.3,1
20110202,-86.2,36.8,1
20110202,-85.2,33.7,2
20110202,-83.8,29.8,1
20110202,-84.6,38.5,1
20110202,-81.9,31,2
20110202,-83.1,42.2,1
20110202,-84.6,38.2,2
20110202,-87.4,30.7,3
20110202,-83.6,32.4,1
20110202,-85.5,28.1,1
20110202,-86.5,31.9,3
20110202,-83.9,32.5,1
20110202,-69.8,41.2,1
20110202,-86.3,34.2,1
20110202,-81.7,33.5,1
20110202,-84.4,33,4
20110202,-84.2,31.5,14
20110202,-81.1,31.7,2
20110202,-79.5,40.7,3
20110202,-84.6,38.6,2
20110202,-85.3,31.1,6
20110202,-86.6,31.7,4
20110202,-80,34,1
20110202,-72.2,40,1
20110202,-84.6,29.3,1
20110202,-83.2,32.2,3
20110202,-85.5,31,5
20110202,-86.1,31.5,5
20110202,-84.9,30.4,2
20110202,-83.2,42.3,2
20110202,-82.3,31.3,2
20110202,-83.9,39.1,1
20110202,-79.4,31.2,1
20110202,-84,30.6,1
20110202,-84.6,28.3,1
20110202,-81.5,32.7,5
20110202,-85.9,28.3,2
20110202,-82.1,32.7,1
20110202,-83.7,39.1,1
20110202,-82.4,41,1
20110202,-86.2,32.4,1
20110202,-83.3,42.3,1
20110202,-84,32.1,7
20110202,-85.2,31.1,5
20110202,-80.6,39.8,1
20110202,-85.2,28.6,1
20110202,-85.5,37,1
20110202,-86,31.5,4
20110202,-86.8,36.3,3
20110202,-86.5,31.3,4
20110202,-80,40.6,1
20110202,-83.9,31.4,1
20110202,-86.2,28,3
20110202,-81.5,33.3,1
20110202,-88,32.1,1
20110202,-83.6,33,1
20110202,-83.2,32.7,1
20110202,-86.1,37,1
20110202,-88.1,29.3,1
20110202,-84.6,31.7,23
20110202,-85.8,31.8,5
20110202,-84.9,31,13
20110202,-84.8,31.5,5
20110202,-86.7,32.5,1
20110202,-83.4,41.9,1
20110202,-78.6,40.8,1
20110202,-85.6,32.4,1
20110202,-79.3,40.1,1
20110202,-82.2,32.3,1
20110202,-83.1,32.6,1
20110202,-86,35.6,1
20110202,-85.9,28.8,1
20110202,-85.9,31.8,2
20110202,-86,30.1,4
20110202,-80.5,35.5,1
20110202,-86.7,31.5,1
20110202,-83.8,38.8,1
20110202,-84.9,32.4,1
20110202,-88.6,29.1,1
20110202,-85.8,28.9,5
20110202,-83.9,31.5,7
20110202,-90.4,29.8,1
20110202,-86.4,30.9,4
20110202,-84.9,26.8,3
20110202,-88.6,29,1
20110202,-85.2,30.9,14
20110202,-83,32.1,1
20110202,-81.9,33,3
20110202,-79.2,31.5,1
20110202,-83.1,32.4,1
20110202,-86.5,35.5,1
20110202,-83.9,29.7,1
20110202,-84.8,32.5,2
20110202,-83.8,32.5,1
20110202,-79.4,32.1,1
20110202,-86.5,31.2,1
20110202,-85.2,31.3,7
20110202,-84.1,38.6,2
20110202,-86.5,33.1,1
20110202,-82.9,29.7,2
20110202,-86.7,31.4,1
20110202,-80.5,40.1,2
20110202,-84.1,31,2
20110202,-86.3,33.2,2
20110202,-84.5,32.4,3
20110202,-78.9,31.9,1
20110202,-78.3,32.6,1
20110202,-80.9,32.5,1
20110202,-83.9,39.4,1
20110202,-85.3,30.6,8
20110202,-83.2,32.1,7
20110202,-83.5,38.8,1
20110202,-81.8,31.2,4
20110202,-85.3,30.2,2
20110202,-82.3,31.2,3
20110202,-70.7,41.4,2
20110202,-83.8,39.2,2
20110202,-83.3,31.7,2
20110202,-80.3,33,5
20110202,-85.6,31.2,4
20110202,-87.1,30.1,7
20110202,-80.3,40.7,3
20110202,-83.2,30.7,1
20110202,-84.8,38.8,1
20110202,-81.3,32.7,4
20110202,-84.6,38.4,3
20110202,-83.7,29.8,2
20110202,-79.8,31.3,1
20110202,-85.3,33.1,2
20110202,-79.8,42.8,1
20110202,-83.9,39.8,1
20110202,-85.8,31.2,6
20110202,-84.8,30.7,2
20110202,-85.8,30.6,4
20110202,-86.3,29.3,3
20110202,-83.8,31.8,16
20110202,-80.8,31.7,1
20110202,-71.1,41.3,1
20110202,-82.6,32.8,1
20110202,-81.9,31.4,2
20110202,-88,29.7,2
20110202,-83.4,31.7,1
20110202,-84.4,38.7,2
20110202,-88.3,29.3,3
20110202,-90.2,29.9,1
20110202,-81,32.8,3
20110202,-83.8,31.4,2
20110202,-85.3,26.8,2
20110202,-83.8,30.7,3
20110202,-79.5,41,4
20110202,-82.2,33.4,1
20110202,-87,31.7,2
20110202,-86.5,27.1,1
20110202,-85.1,27.9,3
20110202,-84.8,31.2,6
20110202,-85.7,32,3
20110202,-87.7,30.3,1
20110202,-80.6,40.1,1
20110202,-83.9,30.4,1
20110202,-85.6,32,5
20110202,-84.9,26.9,1
20110202,-88,29.8,1
20110202,-85.5,30.6,8
20110202,-86,33.1,4
20110202,-86,36.3,1
20110202,-70.7,42.1,1
20110202,-79.8,31.4,5
20110202,-80.6,31.7,1
20110202,-86.3,30.5,2
20110202,-86.2,33.3,2
20110202,-85,33.7,2
20110202,-79.8,32.1,1
20110202,-80.6,31.9,3
20110202,-80.4,31.3,1
20110202,-83.6,31.2,4
20110202,-80.8,31.4,1
20110202,-83.6,30,2
20110202,-86.6,32.3,2
20110202,-81,31.9,2
20110202,-73.6,42.4,1
20110202,-87.5,30.2,1
20110202,-83.1,29.7,4
20110202,-84.1,31.4,3
20110202,-85.1,30.6,12
20110202,-86.1,32.4,2
20110202,-85.9,29.4,1
20110202,-80.5,40.4,1
20110202,-82,32.9,1
20110202,-80.7,31.8,1
20110202,-80.2,41,1
20110202,-84.1,31.9,8
20110202,-86.2,27.7,1
20110202,-85.3,32.9,3
20110202,-86.2,30,1
20110202,-87.3,30.9,1
20110202,-84.5,32.5,7
20110202,-85.5,32,1
20110202,-85.9,30.1,6
20110202,-84.2,31.4,11
20110202,-83.9,29.6,3
20110202,-84.5,31.6,1
20110202,-84,33.6,2
20110202,-81,32,2
20110202,-84.3,31.1,1
20110202,-86.8,31.4,1
20110202,-70.8,41.2,1
20110202,-83.8,32,9
20110202,-80.7,30.8,4
20110202,-84.4,32.3,1
20110202,-84,29.6,4
20110202,-84.7,31.3,9
20110202,-84.8,31.1,16
20110202,-79.8,41.5,1
20110202,-85.2,27.1,5
20110202,-79.9,41,1
20110202,-79.7,31.5,2
20110202,-73.7,42.3,1
20110202,-79.9,31.2,1
20110202,-85.2,26.9,4
20110202,-78.8,33,1
20110202,-79.4,41.2,2
20110202,-79.8,40.1,2
20110202,-79.7,40.1,2
20110202,-79.5,40.2,3
20110202,-79.2,31.9,1
20110202,-78.4,40.9,1
20110202,-79,31.4,3
20110202,-84.8,27.1,2
20110202,-78.8,31.8,2
20110202,-78.2,40.8,1
20110202,-85,26.8,2
20110202,-79.3,31.5,1
20110202,-84.8,27,2
20110202,-70.9,42.6,1
20110202,-70.5,43.3,1
20110202,-79.3,31.2,1
20110202,-78.6,32.5,1
20110202,-84.7,27.9,1
20110202,-70.3,43.6,1
20110202,-70.6,40.6,1
20110202,-70.5,41.1,2
20110202,-70.3,41.2,1
20110202,-77,33,1
20110202,-70.2,41.1,1
20110202,-70.1,41.2,1
20110202,-75.7,33.2,1
20110202,-89.9,30.1,1
20110202,-89.4,30.3,2
20110202,-76.8,32.3,1
20110202,-86.5,31.5,2
20110202,-76.5,32.3,1
20110202,-89.7,30.4,1
20110202,-70.6,42.3,1
20110202,-70.5,42.3,1
20110202,-83.7,32.5,1
20110202,-84.3,32.5,1
20110202,-85.4,27.5,5
20110202,-85.9,32.3,7
20110202,-84.8,31.8,2
20110202,-84.2,38.7,2
20110202,-84.9,27.8,2
20110202,-80.8,30.9,3
20110202,-70.2,41.7,1
20110202,-85,31,17
20110202,-84.3,38.8,1
20110202,-86.7,37.2,1
20110202,-80.4,40.7,1
20110202,-83.9,32.2,3
20110202,-83.3,32.2,8
20110202,-79.9,40,1
20110202,-84.8,40.2,2
20110202,-83.1,40,1
20110202,-87.6,29.9,3
20110202,-87.9,29.3,1
20110202,-86.3,35.8,2
20110202,-80.9,31.5,1
20110202,-86.8,27,1
20110202,-83.7,30.6,1
20110202,-80.9,32.4,1
20110202,-83.3,30.2,1
20110202,-82.3,32.9,1
20110202,-82,31.5,3
20110202,-83.6,30.5,3
20110202,-82.4,32.2,2
20110202,-84.3,29.4,4
20110202,-85.4,28,4
20110202,-84.1,29.7,5
20110202,-83.5,30.5,1
20110202,-82.1,31.2,2
20110202,-82.3,31.5,1
20110202,-84.2,29.5,4
20110202,-83.1,30.8,1
20110202,-83.9,29.8,1
20110202,-82.3,31.6,2
20110202,-84,29.7,3
20110202,-82.2,31.6,2
20110202,-86.3,27,7
20110202,-83,30.7,1
20110202,-84.8,28.2,4
20110202,-82.5,30.7,1
20110202,-81.2,32.7,1
20110202,-81.2,33,2
20110202,-84.2,30.9,1
20110202,-85.3,27.8,7
20110202,-82.2,30.9,2
20110202,-81.1,33.1,1
20110202,-86.2,27,5
20110202,-82.1,31,2
20110202,-81,32.7,2
20110202,-80.2,39.8,1
20110202,-81.5,31.9,1
20110202,-81.9,31.3,2
20110202,-81.2,32.4,1
20110202,-74.3,40.7,1
20110202,-82.9,30,1
20110202,-81.1,31.9,1
20110202,-81.1,31.8,1
20110202,-81.7,31.1,2
20110202,-80.4,33,1
20110202,-80.3,32.9,1
20110202,-78.4,43.2,1
20110202,-80.2,33,7
20110202,-86,26.9,1
20110202,-80.5,32.3,1
20110202,-81.1,31.5,1
20110202,-73.2,40.5,1
20110202,-80.7,32.6,1
20110202,-81.8,30.5,2
20110202,-81.3,40.4,2
20110202,-84.9,27.9,2
20110202,-85,27.6,1
20110202,-81,40.7,1
20110202,-81.5,30.7,2
20110202,-80.9,31.6,1
20110202,-84.7,28,1
20110202,-79.3,33.6,1
20110202,-81.2,30.7,2
20110202,-80.8,31.1,2
20110202,-81,40.2,1
20110202,-80.2,31.4,1
20110202,-84.6,31.1,8
20110202,-82.6,33.8,1
20110202,-86.3,30.3,2
20110202,-83.8,32.8,1
20110202,-85.4,31,8
20110202,-85.2,31,6
20110202,-85.5,31.7,1
20110202,-85.4,30.9,5
20110202,-81.8,41.4,1
20110202,-85.6,31.6,1
20110202,-83.9,40.2,1
20110202,-83.9,40.4,1
20110202,-84.5,32,2
20110202,-84.6,39.2,1
20110202,-84.5,39.3,1
20110202,-85.4,30.3,3
20110202,-82.3,32.6,1
20110202,-85.4,30.2,4
20110202,-85.1,30.5,6
20110202,-84.3,39.7,1
20110202,-84.4,39.7,1
20110202,-84.9,30.7,8
20110202,-84,32,4
20110202,-81.3,34.8,1
20110202,-84.7,30.9,2
20110202,-84.6,30.9,6
20110202,-81.6,32.7,3
20110202,-83.1,32,1
20110202,-81.4,32.8,5
20110202,-83.8,41.8,1
20110202,-83.8,31.5,3
20110202,-85.1,28.6,1
20110202,-85,30.3,1
20110202,-85.8,27.7,10
20110202,-84.2,31,2
20110202,-83.5,41.9,1
20110202,-83.3,41.8,1
20110202,-83.9,42,1
20110202,-84.3,30.7,3
20110202,-82.2,41.3,1
20110202,-84.2,30.8,2
20110202,-83.6,31.7,8
20110202,-84.6,30.3,1
20110202,-83.2,30.9,5
20110202,-86.3,27.5,2
20110202,-83.9,30.8,3
20110202,-83.8,31.1,4
20110202,-82.2,41.4,1
20110202,-83.7,31.1,3
20110202,-83.2,31.6,1
20110202,-83.7,30.8,4
20110202,-83.6,31.1,4
20110202,-83.3,30.9,7
20110202,-85.5,28,6
20110202,-82.1,40.9,1
20110202,-82.8,32.6,6
20110202,-82.9,31.2,3
20110202,-85.8,27.8,3
20110202,-83.6,30.8,3
20110202,-74.3,40.5,1
20110202,-81.1,33.8,1
20110202,-81.1,32.2,1
20110202,-74.1,40.5,1
20110202,-82.5,32.8,6
20110202,-83,39.4,3
20110202,-83.8,40.2,1
20110202,-85.6,32.1,2
20110202,-86.4,29.3,2
20110202,-85.5,31.9,6
20110202,-84.7,38.5,1
20110202,-85.9,31.2,5
20110202,-87.6,29.4,4
20110202,-85.6,32.6,5
20110202,-84.5,38.7,2
20110202,-86.4,29.2,2
20110202,-87.6,29.5,1
20110202,-87.5,29.5,4
20110202,-86.1,31,5
20110202,-84.2,38.3,2
20110202,-84.4,38.8,1
20110202,-86,31,3
20110202,-85.4,31.4,10
20110202,-86.1,31.8,2
20110202,-85.1,32.9,1
20110202,-84,38.4,2
20110202,-84.4,38.9,1
20110202,-87.3,29.6,1
20110202,-85.1,32.6,1
20110202,-87.5,30.7,1
20110202,-86,28.7,2
20110202,-85.8,31.1,3
20110202,-84.8,34,1
20110202,-86.2,29.1,1
20110202,-85.2,32,1
20110202,-84.9,32.9,2
20110202,-86.4,39.5,1
20110202,-85.3,31.4,12
20110202,-84.7,31.1,9
20110202,-84.9,32.2,2
20110202,-84.9,32.3,3
20110202,-84.4,31.6,4
20110202,-85,32.1,1
20110202,-84.2,31.6,12
20110202,-86.1,32.1,2
20110202,-84.7,32.4,2
20110202,-83.6,39.3,1
20110202,-84.7,32,1
20110202,-84.6,33,2
20110202,-84.6,32.9,1
20110202,-85.1,31.3,6
20110202,-84,31.5,15
20110202,-84.1,31.7,2
20110202,-84.7,31.7,3
20110202,-84,31.7,14
20110202,-85.7,29,10
20110202,-82,41.5,2
20110202,-84.4,31.3,9
20110202,-84.3,31.3,4
20110202,-84.1,33.5,3
20110202,-83.9,33.2,1
20110202,-84.2,33.3,1
20110202,-82.8,32.9,1
20110202,-83.3,32.1,11
20110202,-84.1,32.4,2
20110202,-86.4,30.2,6
20110202,-85.4,29.1,1
20110202,-82.6,33.1,2
20110202,-86,30.7,5
20110202,-86.6,33.5,1
20110202,-85.9,36.8,1
20110202,-87.1,31.6,2
20110202,-86,32.9,7
20110202,-86.1,30.1,2
20110202,-87.1,31.4,1
20110202,-85,31.6,1
20110202,-84.3,40.1,4
20110202,-88.1,29.6,5
20110202,-87.6,30.3,1
20110202,-86.1,35.9,1
20110202,-86.6,31.6,2
20110202,-85.8,32.6,7
20110202,-86.8,30.9,16
20110202,-86.3,32.5,8
20110202,-86.9,31.1,1
20110202,-86.8,31.6,5
20110202,-85.7,32.8,2
20110202,-86.2,33,2
20110202,-86.2,34.3,1
20110202,-87.7,30,2
20110202,-86.9,30.9,1
20110202,-86.3,36.4,1
20110202,-85.1,37.2,1
20110202,-86.6,31,14
20110202,-83.1,40.1,3
20110202,-84.2,39.3,1
20110202,-84,39.4,1
20110202,-86.6,31.1,3
20110202,-85.4,37.4,1
20110202,-84.1,39.4,2
20110202,-85.5,37.1,1
20110202,-85.3,37.5,1
20110202,-86.2,32,2
20110202,-85.7,33.1,2
20110202,-87.9,29.7,7
20110202,-86.5,31.8,4
20110202,-86.4,32,3
20110202,-87.6,32.3,1
20110202,-81.6,41.2,1
20110202,-87.9,29.4,3
20110202,-85.5,32.8,5
20110202,-86.3,32.3,2
20110202,-87.4,30.2,3
20110202,-86.4,31.1,6
20110202,-85.1,33.8,3
20110202,-86.7,30.8,7
20110202,-86.2,31.5,5
20110202,-86.3,31.8,2
20110202,-84.4,32.5,2
20110202,-85.8,32.7,7
20110202,-85.7,33,2
20110202,-84.4,39.4,2
20110202,-86.3,31.1,14
20110202,-83.5,38.9,1
20110202,-83,39.5,1
20110202,-85,40.2,1
20110202,-86,31.4,3
20110202,-87.6,29.6,1
20110202,-85.8,32.3,5
20110202,-84.9,40.3,2
20110202,-85.5,33,3
20110202,-86.5,29.2,2
20110202,-87.8,29.3,5
20110202,-79.6,31.3,3
20110202,-79.5,31.3,4
20110202,-78.6,41.2,1
20110202,-79.8,31.6,1
20110202,-79.6,40.2,3
20110202,-79.6,31.1,2
20110202,-78.7,31.9,4
20110202,-79.2,31.4,4
20110202,-79.3,40.3,1
20110202,-79,40.5,2
20110202,-78.9,40.6,2
20110202,-84.9,27.1,1
20110202,-78.6,40.7,2
20110202,-79.4,40,1
20110202,-79.2,31.6,1
20110202,-72.3,39.9,1
20110202,-70.4,41.7,1
20110202,-71.1,41.2,1
20110202,-78.5,32.6,1
20110202,-78.4,32.5,1
20110202,-71.2,40.9,1
20110202,-70,41.4,2
20110202,-90.3,29.9,3
20110202,-90.3,29.8,1
20110202,-77.2,32.3,1
20110202,-86,32.7,1
20110202,-86.1,31.6,2
20110202,-86.6,33.3,1
20110202,-85.4,27.7,1
20110202,-86.4,31.8,4
20110202,-86.1,35.6,1
20110202,-87.1,31.7,6
20110202,-81.7,31.8,1
20110202,-84.4,29.4,7
20110202,-82.9,39.5,1
20110202,-85.2,32.9,3
20110202,-85.4,27.6,2
20110202,-83.3,29.5,2
20110202,-71.9,42.3,1
20110202,-82.7,31.1,4
20110202,-86.3,31.5,2
20110202,-86.5,28.5,1
20110202,-84.7,30.3,1
20110202,-87.1,31.5,3
20110202,-78.3,35.8,1
20110202,-82.6,30.7,3
20110202,-86.3,29.9,5
20110202,-88,30,2
20110202,-87.3,30.7,5
20110202,-86.5,36.2,2
20110202,-86.8,36.8,1
20110202,-87,37,1
20110202,-85.6,37.1,2
20110202,-82.5,39.6,1
20110202,-86.9,32.1,6
20110202,-86.8,32,1
20110202,-86.5,34.2,4
20110202,-84,39.9,1
20110202,-86,32.8,15
20110202,-86.6,32.4,3
20110202,-87.3,30.6,7
20110202,-87.2,31.5,2
20110202,-86.1,36.5,1
20110202,-86,32.5,4
20110202,-84.4,29.5,9
20110202,-82.2,32.9,3
20110202,-85.4,28.1,2
20110202,-82.5,30.8,3
20110202,-86.6,27,3
20110202,-81.9,31.5,1
20110202,-82.3,32.2,1
20110202,-82.8,31,1
20110202,-80.9,40.5,1
20110202,-85,28.1,2
20110202,-81.6,31.6,5
20110202,-81.1,33.4,1
20110202,-85.6,27.5,4
20110202,-81.9,31.8,1
20110202,-83,30.6,2
20110202,-81.3,31.6,4
20110202,-80.9,33.1,3
20110202,-80.5,33.7,1
20110202,-80.7,33.1,1
20110202,-83.4,29.8,7
20110202,-82.7,30,8
20110202,-77.6,40.3,2
20110202,-86,27,5
20110202,-82.4,30.8,3
20110202,-82.3,30.3,2
20110202,-80.7,31.9,5
20110202,-73.6,41.2,1
20110202,-82.4,30.9,1
20110202,-82.1,30.3,1
20110202,-80.1,33.1,1
20110202,-84.9,28,1
20110202,-85.9,26.9,1
20110202,-79.9,33.4,2
20110202,-85.1,27.6,4
20110202,-81.1,31.2,1
20110202,-81.1,40.5,2
20110202,-81.2,30.9,1
20110202,-85,27.5,3
20110202,-81.1,31,2
20110202,-82.6,30.1,1
20110202,-81.3,30.7,1
20110202,-80.7,31.7,3
20110202,-79.2,33.6,1
20110202,-83.2,31.1,1
20110202,-80.9,30.9,2
20110202,-81,30.8,1
20110202,-80.3,31.9,1
20110202,-79.3,32.4,1
20110202,-85.5,27,1
20110202,-84.7,27.6,5
20110202,-80.6,31,5
20110202,-85.5,26.9,1
20110202,-80.3,40.6,2
20110202,-80.1,31.5,2
20110202,-79.9,31.6,1
20110202,-80.3,39.9,3
20110202,-79.3,41.2,1
20110202,-84.6,27.7,1
20110202,-80.5,30.8,1
20110202,-80.4,39.8,1
20110202,-80.3,40,1
20110202,-80.2,31.2,5
20110202,-78,36,1
20110202,-79.8,41,1
20110202,-84.1,31.8,11
20110202,-82.3,33.3,3
20110202,-85,31.1,12
20110202,-86.1,30.4,5
20110202,-83.6,32.2,3
20110202,-85.1,29.3,10
20110202,-82.9,32.4,1
20110202,-82.6,33.4,3
20110202,-82.4,36.9,1
20110202,-85.8,28.4,4
20110202,-81.4,41,1
20110202,-85.1,29.2,1
20110202,-82.5,32.6,3
20110202,-85.6,41.6,1
20110202,-82.2,37,2
20110202,-85.7,28.2,2
20110202,-83.8,40.3,1
20110202,-84.8,31.3,17
20110202,-84.6,31.9,1
20110202,-85.4,30.4,3
20110202,-84.1,32.1,5
20110202,-84.4,32.1,1
20110202,-84.5,29.6,1
20110202,-84.4,29.7,10
20110202,-80.5,34.3,1
20110202,-85.3,30.3,4
20110202,-81.7,32.9,3
20110202,-84.2,29.8,2
20110202,-85.2,30.4,3
20110202,-83.2,32.5,2
20110202,-81.5,32.8,4
20110202,-84.6,31,1
20110202,-84.4,30.9,5
20110202,-83.7,31.6,5
20110202,-84.2,31.3,1
20110202,-83.8,31.9,11
20110202,-85.7,27.7,4
20110202,-83.3,32.4,2
20110202,-83.2,41.8,1
20110202,-82.2,41.2,2
20110202,-83.8,31.3,3
20110202,-84.6,30.4,1
20110202,-81.8,41.1,1
20110202,-83.8,41.6,1
20110202,-74.6,40,1
20110202,-83,42.1,2
20110202,-83.9,31.1,3
20110202,-85.4,27.9,4
20110202,-83.4,31.8,3
20110202,-83.5,31.5,2
20110202,-82.2,41.5,2
20110202,-74.5,40.4,1
20110202,-85.3,27.9,6
20110202,-83.5,31.3,1
20110202,-83.5,30.9,2
20110202,-83.7,29.9,1
20110202,-82.8,31.2,4
20110202,-83.7,30.7,1
20110202,-81,32.3,1
20110202,-84.5,29.5,7
20110202,-83.5,30.8,3
20110202,-82.8,31.1,2
20110202,-85.5,30.2,2
20110202,-82.1,31.4,2
20110202,-84.4,38.6,2
20110202,-85.4,35.4,1
20110202,-85.2,32.1,1
20110202,-85.1,33.1,4
20110202,-86.2,30.7,4
20110202,-84.7,31.2,21
20110202,-85.3,32.1,2
20110202,-85.1,32.5,1
20110202,-86.1,28.7,4
20110202,-85.5,31.3,8
20110202,-85.9,31.7,3
20110202,-85.8,31.9,2
20110202,-85.4,32.1,1
20110202,-85,39.2,1
20110202,-85.2,32.7,5
20110202,-85.4,32.4,1
20110202,-83.9,38.4,1
20110202,-87,27.1,1
20110202,-85.2,31.5,4
20110202,-84.4,31.4,27
20110202,-85.1,32.1,5
20110202,-86.2,28.6,1
20110202,-84.7,33.2,1
20110202,-84.4,31.7,13
20110202,-85,32.2,5
20110202,-85.6,31.1,5
20110202,-82.3,41,2
20110202,-84.6,32.2,1
20110202,-85.2,31.2,6
20110202,-85.5,31.6,1
20110202,-84.8,31.9,1
20110202,-86,32.1,1
20110202,-84.7,32.9,3
20110202,-86.7,30.3,4
20110202,-84.2,31.9,15
20110202,-85.2,32.4,1
20110202,-84.2,32.8,2
20110202,-84.2,32.6,2
20110202,-81.9,40.9,1
20110202,-82.2,41.1,3
20110202,-84.8,30.9,3
20110202,-83.9,32.4,2
20110202,-85.3,32.2,1
20110202,-86.5,30.4,2
20110202,-86.9,30,3
20110202,-83.9,31.8,4
20110202,-85.1,31.2,2
20110202,-83,32.8,2
20110202,-86.8,30.1,1
20110202,-84.9,30.9,1
20110202,-85.6,29.1,5
20110202,-86.7,30.1,2
20110202,-84.5,31.7,11
20110202,-83.8,32.3,3
20110202,-82.5,37.4,1
20110202,-86.1,30.6,4
20110202,-84.4,31.1,2
20110202,-84.2,32.4,1
20110202,-84.2,31.8,5
20110202,-86.3,30.6,2
20110202,-83.2,32.3,6
20110202,-86.5,30.1,1
20110202,-83.4,32.1,11
20110202,-86.2,30.5,2
20110202,-86.3,36.3,1
20110202,-86.6,37.3,1
20110202,-82.9,40,3
20110202,-84.1,39.5,2
20110202,-85.9,33,7
20110202,-86.8,31.1,2
20110202,-86.5,32.3,1
20110202,-88,29.6,5
20110202,-86.5,31.7,2
20110202,-86.9,32,1
20110202,-86.4,32.4,6
20110202,-86.1,35.5,1
20110202,-87.9,32.1,1
20110202,-86.5,32.2,5
20110202,-85.9,30.6,4
20110202,-86.2,32.6,6
20110202,-86.7,31.2,4
20110202,-86,36,1
20110202,-86.4,32.1,3
20110202,-84.7,40.3,1
20110202,-86.1,35.4,1
20110202,-86.2,36.2,1
20110202,-85.8,32.9,3
20110202,-84.6,39.4,1
20110202,-88.2,29.3,2
20110202,-83.7,38.7,3
20110202,-83.8,39.3,1
20110202,-85.6,33.2,6
20110202,-85.4,37.2,1
20110202,-87.8,29.4,1
20110202,-85.7,30.5,14
20110202,-84.3,39.4,1
20110202,-85.9,32.7,3
20110202,-85.5,32.9,2
20110202,-84.2,39.4,2
20110202,-84.9,33.7,1
20110202,-85.1,40.1,1
20110202,-86.2,32.3,1
20110202,-86.6,29.1,1
20110202,-84.4,32.6,4
20110202,-85.8,32.8,2
20110202,-86.6,30.5,1
20110202,-86.3,31.3,1
20110202,-86.5,30.9,5
20110202,-84.6,38.3,1
20110202,-84.5,38.4,1
20110202,-83.9,39.7,1
20110202,-86.1,31.1,9
20110202,-86,32.3,1
20110202,-85.3,32.6,2
20110202,-84.7,33.9,1
20110202,-85.9,34.1,2
20110202,-83.7,39.2,2
20110202,-84.2,40.1,1
20110202,-85.5,30.7,7
20110202,-86.3,31,6
20110202,-85.1,34.2,1
20110202,-84.5,38.2,1
20110202,-84.9,38.6,1
20110202,-84.8,38.9,1
20110202,-84.1,38.5,1
20110202,-84.2,38.6,3
20110202,-85.7,32.3,4
20110202,-85.7,32.6,1
20110202,-84.5,31.3,19
20110202,-83.8,39.4,1
20110202,-81.4,30.8,1
20110202,-85.6,32.7,5
20110202,-86.9,36.2,1
20110202,-80.1,31.4,1
20110202,-79.3,31.6,2
20110202,-79.4,31.3,2
20110202,-79.5,31.2,1
20110202,-79.5,31.7,1
20110202,-79.4,40.3,1
20110202,-84.9,27,5
20110202,-79.1,31.7,1
20110202,-70,43.6,2
20110202,-71.3,41.3,1
20110202,-71.3,41.1,1
20110202,-75.3,34.7,1
20110202,-70.7,40.9,1
20110202,-70.6,41,1
20110202,-77.1,32.8,1
20110202,-70.3,41,1
20110202,-69.9,41.1,1
20110202,-70,41.2,1
20110202,-89.6,30.2,1
20110202,-77.4,32.2,1
20110202,-90.2,30.1,1
20110202,-86.7,31.3,1
20110202,-86.5,31.4,1
20110202,-76.6,32.4,1
20110202,-70.2,42.4,2
20110202,-87.6,30.1,1
20110202,-85,31.3,2
20110202,-83.8,31.6,13
20110202,-85.3,30.4,5
20110202,-82.1,30.4,1
20110202,-81.9,32.7,2
20110202,-85.2,32.5,1
20110202,-78.1,32,1
20110202,-85.8,33.7,1
20110202,-84.1,38.8,2
20110202,-84.9,28.2,5
20110202,-83.8,30.8,4
20110202,-80.2,40.5,1
20110202,-85,30.8,6
20110202,-88.2,29.7,2
20110202,-86.4,35.7,1
20110202,-86.3,36.1,1
20110202,-82.1,41.4,3
20110202,-86.6,33.1,1
20110202,-86,33.5,1
20110202,-88.3,29.4,1
20110202,-86.1,30,5
20110202,-87.4,27.4,1
20110202,-86.4,29.7,2
20110202,-86,37.1,1
20110202,-86.1,33.1,1
20110202,-85.7,33.6,2
20110202,-86.6,33.7,2
20110202,-86.3,35.6,2
20110202,-86,36.6,1
20110202,-88.2,29.5,3
20110202,-85.9,32.6,9
20110202,-85.9,36.7,1
20110202,-86.4,34.2,1
20110202,-81,33,2
20110202,-81.8,31.8,2
20110202,-84.8,28.3,1
20110202,-81.3,31.8,5
20110202,-81,33.1,2
20110202,-82.5,31,1
20110202,-82.2,30.8,6
20110202,-80.6,33.6,1
20110202,-82.9,29.9,6
20110202,-80.7,33.2,1
